# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  470       2.902407319785e-10       1.724142148050e-12      -1.032129182321e-11       0.000000000000e+00       8.798180259224e-14       3.146970210477e-15       1.056935383196e-15 
  471       2.917483941486e-10       1.699901343040e-12      -1.031030983357e-11       0.000000000000e+00       8.733196811982e-14       3.050732594296e-15       1.042362629087e-15 
  472       2.932545273024e-10       1.675751208070e-12      -1.029470771616e-11       0.000000000000e+00       8.668824153265e-14       2.956796285412e-15       1.027793071377e-15 
  473       2.947581769135e-10       1.651706496584e-12      -1.027451373904e-11       0.000000000000e+00       8.605055306423e-14       2.865150144413e-15       1.013228707265e-15 
  474       2.962583732297e-10       1.627782170618e-12      -1.024975735830e-11       0.000000000000e+00       8.541882997625e-14       2.775782376889e-15       9.986715513424e-16 
  475       2.977541311943e-10       1.603993401802e-12      -1.022046922548e-11       0.000000000000e+00       8.479299653904e-14       2.688680529081e-15       9.841236356425e-16 
  476       2.992444503675e-10       1.580355572364e-12      -1.018668119512e-11       0.000000000000e+00       8.417297401181e-14       2.603831483510e-15       9.695870096868e-16 
  477       3.007283148484e-10       1.556884276135e-12      -1.014842633215e-11       0.000000000000e+00       8.355868062312e-14       2.521221454619e-15       9.550637405333e-16 
  478       3.022046931962e-10       1.533595319546e-12      -1.010573891940e-11       0.000000000000e+00       8.295003155112e-14       2.440835984407e-15       9.405559128234e-16 
  479       3.036725383516e-10       1.510504722637e-12      -1.005865446508e-11       0.000000000000e+00       8.234693890399e-14       2.362659938069e-15       9.260656288303e-16 
  480       3.051307875587e-10       1.487628720056e-12      -1.000720971022e-11       0.000000000000e+00       8.174931170026e-14       2.286677499630e-15       9.115950085061e-16 
  481       3.065783622863e-10       1.464983762065e-12      -9.951442636153e-12       0.000000000000e+00       8.115705584917e-14       2.212872167584e-15       8.971461895298e-16 
  482       3.080141681495e-10       1.442586515539e-12      -9.891392472003e-12       0.000000000000e+00       8.057007413101e-14       2.141226750532e-15       8.827213273546e-16 
  483       3.094370948309e-10       1.420453864972e-12      -9.827099702123e-12       0.000000000000e+00       7.998826617750e-14       2.071723362816e-15       8.683225952557e-16 
  484       3.108460160029e-10       1.398602913478e-12      -9.758606073586e-12       0.000000000000e+00       7.941152845211e-14       2.004343420159e-15       8.539521843778e-16 
  485       3.122397892484e-10       1.377050983796e-12      -9.685954603647e-12       0.000000000000e+00       7.883975423045e-14       1.939067635303e-15       8.396123037829e-16 
  486       3.136172559827e-10       1.355815619291e-12      -9.609189587218e-12       0.000000000000e+00       7.827283358061e-14       1.875876013641e-15       8.253051804977e-16 
  487       3.149772413752e-10       1.334914584955e-12      -9.528356604331e-12       0.000000000000e+00       7.771065334350e-14       1.814747848860e-15       8.110330595617e-16 
  488       3.163186979728e-10       1.314364222858e-12      -9.443504795430e-12       0.000000000000e+00       7.715311567252e-14       1.755662289418e-15       7.967979439269e-16 
  489       3.176411414404e-10       1.294174462520e-12      -9.354693746625e-12       0.000000000000e+00       7.660019430040e-14       1.698600065436e-15       7.826008055352e-16 
  490       3.189442276527e-10       1.274353663800e-12      -9.261986824366e-12       0.000000000000e+00       7.605187991060e-14       1.643541804679e-15       7.684423508218e-16 
  491       3.202276101606e-10       1.254910249180e-12      -9.165448934764e-12       0.000000000000e+00       7.550816171946e-14       1.590467462302e-15       7.543232786535e-16 
  492       3.214909401843e-10       1.235852703944e-12      -9.065146532205e-12       0.000000000000e+00       7.496902746578e-14       1.539356316776e-15       7.402442802455e-16 
  493       3.227338666076e-10       1.217189576348e-12      -8.961147627959e-12       0.000000000000e+00       7.443446340057e-14       1.490186965811e-15       7.262060390782e-16 
  494       3.239560359714e-10       1.198929477799e-12      -8.853521798792e-12       0.000000000000e+00       7.390445427673e-14       1.442937322280e-15       7.122092308138e-16 
  495       3.251570924678e-10       1.181081083031e-12      -8.742340195575e-12       0.000000000000e+00       7.337898333872e-14       1.397584610141e-15       6.982545232134e-16 
  496       3.263366779333e-10       1.163653130276e-12      -8.627675551892e-12       0.000000000000e+00       7.285803231224e-14       1.354105360367e-15       6.843425760539e-16 
  497       3.274944318434e-10       1.146654421447e-12      -8.509602192657e-12       0.000000000000e+00       7.234158139396e-14       1.312475406864e-15       6.704740410442e-16 
  498       3.286299913057e-10       1.130093822303e-12      -8.388196042717e-12       0.000000000000e+00       7.182960924115e-14       1.272669882397e-15       6.566495617427e-16 
  499       3.297429910540e-10       1.113980262635e-12      -8.263534635466e-12       0.000000000000e+00       7.132209296141e-14       1.234663214518e-15       6.428697734737e-16 
  500       3.308330634421e-10       1.098322736433e-12      -8.135697121455e-12       0.000000000000e+00       7.081900810234e-14       1.198429121486e-15       6.291353032443e-16 
  501       3.318998384375e-10       1.083130302066e-12      -8.004764277004e-12       0.000000000000e+00       7.032032864122e-14       1.163940608190e-15       6.154467696613e-16 
  502       3.329429436153e-10       1.068412082457e-12      -7.870818512807e-12       0.000000000000e+00       6.982602697472e-14       1.131169962078e-15       6.018047828478e-16 
  503       3.339620041518e-10       1.054177265255e-12      -7.733943882549e-12       0.000000000000e+00       6.933607390857e-14       1.100088749078e-15       5.882099443603e-16 
  504       3.349566428186e-10       1.040435103017e-12      -7.594226091510e-12       0.000000000000e+00       6.885043864724e-14       1.070667809523e-15       5.746628471051e-16 
  505       3.359264799759e-10       1.027194913374e-12      -7.451752505182e-12       0.000000000000e+00       6.836908878363e-14       1.042877254074e-15       5.611640752555e-16 
  506       3.368711335669e-10       1.014466079215e-12      -7.306612157873e-12       0.000000000000e+00       6.789199028878e-14       1.016686459647e-15       5.477142041686e-16 
  507       3.377902191110e-10       1.002258048858e-12      -7.158895761322e-12       0.000000000000e+00       6.741910750154e-14       9.920640653348e-16       5.343138003015e-16 
  508       3.386833496982e-10       9.905803362263e-13      -7.008695713306e-12       0.000000000000e+00       6.695040311824e-14       9.689779683305e-16       5.209634211291e-16 
  509       3.395501359823e-10       9.794425210241e-13      -6.856106106251e-12       0.000000000000e+00       6.648583818240e-14       9.473953198544e-16       5.076636150599e-16 
  510       3.403901861750e-10       9.688542489112e-13      -6.701222735846e-12       0.000000000000e+00       6.602537207443e-14       9.272825210761e-16       4.944149213535e-16 
  511       3.412031060397e-10       9.588252316787e-13      -6.544143109649e-12       0.000000000000e+00       6.556896250126e-14       9.086052190397e-16       4.812178700373e-16 
  512       3.419884988852e-10       9.493652474246e-13      -6.384966455698e-12       0.000000000000e+00       6.511656548610e-14       8.913283025874e-16       4.680729818228e-16 
  513       3.427459655596e-10       9.404841407291e-13      -6.223793731122e-12       0.000000000000e+00       6.466813535808e-14       8.754158982841e-16       4.549807680231e-16 
  514       3.434751044439e-10       9.321918228296e-13      -6.060727630753e-12       0.000000000000e+00       6.422362474193e-14       8.608313663411e-16       4.419417304692e-16 
  515       3.441755114459e-10       9.244982717964e-13      -5.895872595734e-12       0.000000000000e+00       6.378298454770e-14       8.475372965408e-16       4.289563614273e-16 
  516       3.448467799941e-10       9.174135327079e-13      -5.729334822129e-12       0.000000000000e+00       6.334616396044e-14       8.354955041608e-16       4.160251435149e-16 
  517       3.454885010314e-10       9.109477178261e-13      -5.561222269536e-12       0.000000000000e+00       6.291311042986e-14       8.246670258975e-16       4.031485496182e-16 
  518       3.461002630088e-10       9.051110067719e-13      -5.391644669694e-12       0.000000000000e+00       6.248376966006e-14       8.150121157912e-16       3.903270428088e-16 
  519       3.466816518792e-10       8.999136467002e-13      -5.220713535098e-12       0.000000000000e+00       6.205808559916e-14       8.064902411495e-16       3.775610762603e-16 
  520       3.472322510914e-10       8.953659524759e-13      -5.048542167603e-12       0.000000000000e+00       6.163600042904e-14       7.990600784719e-16       3.648510931653e-16 
  521       3.477516415836e-10       8.914783068485e-13      -4.875245667040e-12       0.000000000000e+00       6.121745455500e-14       7.926795093740e-16       3.521975266519e-16 
  522       3.482394017776e-10       8.882611606279e-13      -4.700940939822e-12       0.000000000000e+00       6.080238659547e-14       7.873056165113e-16       3.396007997011e-16 
  523       3.486951075720e-10       8.857250328599e-13      -4.525746707559e-12       0.000000000000e+00       6.039073337165e-14       7.828946795038e-16       3.270613250629e-16 
  524       3.491183323366e-10       8.838805110011e-13      -4.349783515663e-12       0.000000000000e+00       5.998242989725e-14       7.794021708602e-16       3.145795051737e-16 
  525       3.495086469057e-10       8.827382510946e-13      -4.173173741964e-12       0.000000000000e+00       5.957740936814e-14       7.767827519015e-16       3.021557320727e-16 
  526       3.498656195722e-10       8.823089779452e-13      -3.996041605315e-12       0.000000000000e+00       5.917560315206e-14       7.749902686861e-16       2.897903873190e-16 
  527       3.501889124262e-10       8.826016227854e-13      -3.818504564719e-12       0.000000000000e+00       5.877695165816e-14       7.739846548193e-16       2.774838821850e-16 
  528       3.504785733087e-10       8.836176793750e-13      -3.640647238092e-12       0.000000000000e+00       5.838143729670e-14       7.737528577339e-16       2.652367796281e-16 
  529       3.507347519081e-10       8.853566923870e-13      -3.462546780233e-12       0.000000000000e+00       5.798905240919e-14       7.742884822647e-16       2.530496755230e-16 
  530       3.509576041799e-10       8.878181051929e-13      -3.284281432042e-12       0.000000000000e+00       5.759978846531e-14       7.755849349405e-16       2.409231586245e-16 
  531       3.511472923819e-10       8.910012592346e-13      -3.105930525418e-12       0.000000000000e+00       5.721363605721e-14       7.776354228869e-16       2.288578105013e-16 
  532       3.513039851100e-10       8.949053933964e-13      -2.927574488161e-12       0.000000000000e+00       5.683058489397e-14       7.804329527291e-16       2.168542054703e-16 
  533       3.514278573328e-10       8.995296433779e-13      -2.749294848865e-12       0.000000000000e+00       5.645062379593e-14       7.839703294948e-16       2.049129105306e-16 
  534       3.515190904275e-10       9.048730410651e-13      -2.571174241815e-12       0.000000000000e+00       5.607374068907e-14       7.882401555168e-16       1.930344852980e-16 
  535       3.515778722153e-10       9.109345139034e-13      -2.393296411887e-12       0.000000000000e+00       5.569992259940e-14       7.932348293361e-16       1.812194819387e-16 
  536       3.516043969961e-10       9.177128842693e-13      -2.215746219445e-12       0.000000000000e+00       5.532915564735e-14       7.989465446048e-16       1.694684451039e-16 
  537       3.515988655847e-10       9.252068688424e-13      -2.038609645239e-12       0.000000000000e+00       5.496142504211e-14       8.053672889885e-16       1.577819118638e-16 
  538       3.515614853454e-10       9.334150779782e-13      -1.861973795297e-12       0.000000000000e+00       5.459671507607e-14       8.124888430695e-16       1.461604116419e-16 
  539       3.514924702276e-10       9.423360150796e-13      -1.685926905831e-12       0.000000000000e+00       5.423500911913e-14       8.203027792497e-16       1.346044661489e-16 
  540       3.513920408015e-10       9.519680759691e-13      -1.510558348129e-12       0.000000000000e+00       5.387628961314e-14       8.288004606529e-16       1.231145893172e-16 
  541       3.512604242928e-10       9.623095482613e-13      -1.335958633452e-12       0.000000000000e+00       5.352053806623e-14       8.379730400284e-16       1.116912872347e-16 
  542       3.510978546186e-10       9.733586107348e-13      -1.162219417936e-12       0.000000000000e+00       5.316773504723e-14       8.478114586530e-16       1.003350580795e-16 
  543       3.509045724223e-10       9.851133327044e-13      -9.894335074818e-13       0.000000000000e+00       5.281786018001e-14       8.583064452347e-16       8.904639205348e-17 
  544       3.506808251093e-10       9.975716733931e-13      -8.176948626617e-13       0.000000000000e+00       5.247089213789e-14       8.694485148146e-16       7.782577131699e-17 
  545       3.504268668821e-10       1.010731481304e-12      -6.470986036097e-13       0.000000000000e+00       5.212680863800e-14       8.812279676706e-16       6.667366992271e-17 
  546       3.501429587757e-10       1.024590493594e-12      -4.777410149222e-13       0.000000000000e+00       5.178558643568e-14       8.936348882197e-16       5.559055374992e-17 
  547       3.498293686930e-10       1.039146335444e-12      -3.097195505544e-13       0.000000000000e+00       5.144720131884e-14       9.066591439209e-16       4.457688043869e-17 
  548       3.494863714401e-10       1.054396519431e-12      -1.431328387183e-13       0.000000000000e+00       5.111162810232e-14       9.202903841782e-16       3.363309932402e-17 
  549       3.491142487618e-10       1.070338444901e-12       2.191931322043e-14       0.000000000000e+00       5.077884062233e-14       9.345180392433e-16       2.275965137007e-17 
  550       3.487132893764e-10       1.086969397344e-12       1.853359138445e-13       0.000000000000e+00       5.044881173077e-14       9.493313191185e-16       1.195696910426e-17 
  551       3.482837890117e-10       1.104286547760e-12       3.470147827880e-13       0.000000000000e+00       5.012151328964e-14       9.647192124594e-16       1.225476551512e-18 
  552       3.478260504400e-10       1.122286952035e-12       5.068525458388e-13       0.000000000000e+00       4.979691616539e-14       9.806704854780e-16      -9.434410831609e-18 
  553       3.473403835136e-10       1.140967550314e-12       6.647446300411e-13       0.000000000000e+00       4.947499022334e-14       9.971736808451e-16      -2.002228622271e-17 
  554       3.468271051999e-10       1.160325166370e-12       8.205852587980e-13       0.000000000000e+00       4.915570432204e-14       1.014217116594e-15      -3.053775149941e-17 
  555       3.462865396168e-10       1.180356506980e-12       9.742674469742e-13       0.000000000000e+00       4.883902630763e-14       1.031788885021e-15      -4.098041730512e-17 
  556       3.457190180684e-10       1.201058161292e-12       1.125682995999e-12       0.000000000000e+00       4.852492300823e-14       1.049876851593e-15      -5.134990311493e-17 
  557       3.451248790799e-10       1.222426600203e-12       1.274722488966e-12       0.000000000000e+00       4.821336022836e-14       1.068468653844e-15      -6.164583730140e-17 
  558       3.445044684331e-10       1.244458175728e-12       1.421275285742e-12       0.000000000000e+00       4.790430274324e-14       1.087551700283e-15      -7.186785720037e-17 
  559       3.438581392017e-10       1.267149120369e-12       1.565229518063e-12       0.000000000000e+00       4.759771429323e-14       1.107113169295e-15      -8.201560917682e-17 
  560       3.431862517867e-10       1.290495546495e-12       1.706472084640e-12       0.000000000000e+00       4.729355757820e-14       1.127140008044e-15      -9.208874869066e-17 
  561       3.424891739518e-10       1.314493445707e-12       1.844888646260e-12       0.000000000000e+00       4.699179425189e-14       1.147618931374e-15      -1.020869403626e-16 
  562       3.417672808587e-10       1.339138688213e-12       1.980363620891e-12       0.000000000000e+00       4.669238491631e-14       1.168536420716e-15      -1.120098580399e-16 
  563       3.410209551021e-10       1.364427022201e-12       2.112780178784e-12       0.000000000000e+00       4.639528911607e-14       1.189878722987e-15      -1.218571848623e-16 
  564       3.402505867458e-10       1.390354073211e-12       2.242020237571e-12       0.000000000000e+00       4.610046533285e-14       1.211631849494e-15      -1.316286133277e-16 
  565       3.394565733572e-10       1.416915343502e-12       2.367964457375e-12       0.000000000000e+00       4.580787097969e-14       1.233781574838e-15      -1.413238453582e-16 
  566       3.386393305467e-10       1.444105356507e-12       2.490506581386e-12       0.000000000000e+00       4.551746889272e-14       1.256315104790e-15      -1.509425079329e-16 
  567       3.377993238104e-10       1.471915067253e-12       2.609596872934e-12       0.000000000000e+00       4.522924700120e-14       1.279226129303e-15      -1.604838974689e-16 
  568       3.369370375762e-10       1.500334384074e-12       2.725199786232e-12       0.000000000000e+00       4.494319915239e-14       1.302509897331e-15      -1.699472289943e-16 
  569       3.360529648135e-10       1.529353016569e-12       2.837279722477e-12       0.000000000000e+00       4.465931865690e-14       1.326161559146e-15      -1.793317200197e-16 
  570       3.351476070729e-10       1.558960474649e-12       2.945801030320e-12       0.000000000000e+00       4.437759828544e-14       1.350176165860e-15      -1.886365905730e-16 
  571       3.342214745247e-10       1.589146067591e-12       3.050728006330e-12       0.000000000000e+00       4.409803026569e-14       1.374548668960e-15      -1.978610632334e-16 
  572       3.332750859989e-10       1.619898903094e-12       3.152024895459e-12       0.000000000000e+00       4.382060627906e-14       1.399273919826e-15      -2.070043631656e-16 
  573       3.323089690240e-10       1.651207886325e-12       3.249655891515e-12       0.000000000000e+00       4.354531745751e-14       1.424346669266e-15      -2.160657181540e-16 
  574       3.313236598665e-10       1.683061718978e-12       3.343585137621e-12       0.000000000000e+00       4.327215438037e-14       1.449761567036e-15      -2.250443586371e-16 
  575       3.303197035702e-10       1.715448898321e-12       3.433776726686e-12       0.000000000000e+00       4.300110707115e-14       1.475513161373e-15      -2.339395177420e-16 
  576       3.292976539952e-10       1.748357716254e-12       3.520194701871e-12       0.000000000000e+00       4.273216499434e-14       1.501595898515e-15      -2.427504313180e-16 
  577       3.282580738575e-10       1.781776258355e-12       3.602803057056e-12       0.000000000000e+00       4.246531705219e-14       1.528004122235e-15      -2.514763379714e-16 
  578       3.272015347679e-10       1.815692402938e-12       3.681565737306e-12       0.000000000000e+00       4.220055158158e-14       1.554732073364e-15      -2.601164790995e-16 
  579       3.261286172716e-10       1.850093820102e-12       3.756446639338e-12       0.000000000000e+00       4.193785635080e-14       1.581773889319e-15      -2.686700989250e-16 
  580       3.250399108875e-10       1.884967970786e-12       3.827409611986e-12       0.000000000000e+00       4.167721855631e-14       1.609123603627e-15      -2.771364445302e-16 
  581       3.239360141470e-10       1.920302105819e-12       3.894418456672e-12       0.000000000000e+00       4.141862481964e-14       1.636775145457e-15      -2.855147658911e-16 
  582       3.228175346337e-10       1.956083264976e-12       3.957436927868e-12       0.000000000000e+00       4.116206118413e-14       1.664722339143e-15      -2.938043159120e-16 
  583       3.216850890227e-10       1.992298276026e-12       4.016428733564e-12       0.000000000000e+00       4.090751311176e-14       1.692958903714e-15      -3.020043504594e-16 
  584       3.205393031194e-10       2.028933753786e-12       4.071357535738e-12       0.000000000000e+00       4.065496547995e-14       1.721478452416e-15      -3.101141283963e-16 
  585       3.193808118994e-10       2.065976099176e-12       4.122186950817e-12       0.000000000000e+00       4.040440257840e-14       1.750274492245e-15      -3.181329116167e-16 
  586       3.182102595471e-10       2.103411498270e-12       4.168880550149e-12       0.000000000000e+00       4.015580810584e-14       1.779340423469e-15      -3.260599650798e-16 
  587       3.170282994958e-10       2.141225921346e-12       4.211401860465e-12       0.000000000000e+00       3.990916516691e-14       1.808669539158e-15      -3.338945568439e-16 
  588       3.158355944659e-10       2.179405121941e-12       4.249714364349e-12       0.000000000000e+00       3.966445626890e-14       1.838255024708e-15      -3.416359581011e-16 
  589       3.146328165052e-10       2.217934635904e-12       4.283781500705e-12       0.000000000000e+00       3.942166331861e-14       1.868089957371e-15      -3.492834432113e-16 
  590       3.134206470275e-10       2.256799780447e-12       4.313566665221e-12       0.000000000000e+00       3.918076761912e-14       1.898167305780e-15      -3.568362897366e-16 
  591       3.121997768522e-10       2.295985653196e-12       4.339033210836e-12       0.000000000000e+00       3.894174986664e-14       1.928479929477e-15      -3.642937784752e-16 
  592       3.109709062432e-10       2.335477131249e-12       4.360144448209e-12       0.000000000000e+00       3.870459014728e-14       1.959020578439e-15      -3.716551934962e-16 
  593       3.097347449489e-10       2.375258870222e-12       4.376863646185e-12       0.000000000000e+00       3.846926793387e-14       1.989781892604e-15      -3.789198221736e-16 
  594       3.084920122404e-10       2.415315303306e-12       4.389154032260e-12       0.000000000000e+00       3.823576208277e-14       2.020756401400e-15      -3.860869552202e-16 
  595       3.072434369518e-10       2.455630640315e-12       4.396978793048e-12       0.000000000000e+00       3.800405083070e-14       2.051936523271e-15      -3.931558867226e-16 
  596       3.059897575187e-10       2.496188866744e-12       4.400301074750e-12       0.000000000000e+00       3.777411179150e-14       2.083314565205e-15      -4.001259141748e-16 
  597       3.047317220182e-10       2.536973742817e-12       4.399083983618e-12       0.000000000000e+00       3.754592195299e-14       2.114882722256e-15      -4.069963385127e-16 
  598       3.034700882073e-10       2.577968802543e-12       4.393290586423e-12       0.000000000000e+00       3.731945767375e-14       2.146633077080e-15      -4.137664641484e-16 
  599       3.022056235630e-10       2.619157352764e-12       4.382883910922e-12       0.000000000000e+00       3.709469467992e-14       2.178557599452e-15      -4.204355990043e-16 
  600       3.009391053208e-10       2.660522472213e-12       4.367826946322e-12       0.000000000000e+00       3.687160806205e-14       2.210648145800e-15      -4.270030545476e-16 
  601       2.996713205147e-10       2.702047010560e-12       4.348082643753e-12       0.000000000000e+00       3.665017227184e-14       2.242896458729e-15      -4.334681458244e-16 
  602       2.984030660160e-10       2.743713587472e-12       4.323613916725e-12       0.000000000000e+00       3.643036111902e-14       2.275294166546e-15      -4.398301914937e-16 
  603       2.971351485727e-10       2.785504591658e-12       4.294383641605e-12       0.000000000000e+00       3.621214776813e-14       2.307832782793e-15      -4.460885138623e-16 
  604       2.958683848487e-10       2.827402179926e-12       4.260354658076e-12       0.000000000000e+00       3.599550473529e-14       2.340503705767e-15      -4.522424389183e-16 
  605       2.946035377539e-10       2.869389107617e-12       4.221501154823e-12       0.000000000000e+00       3.578040794220e-14       2.373298383148e-15      -4.582915056708e-16 
  606       2.933411236699e-10       2.911451243792e-12       4.177843126752e-12       0.000000000000e+00       3.556684899143e-14       2.406208811176e-15      -4.642360996333e-16 
  607       2.920816006602e-10       2.953575114735e-12       4.129412748396e-12       0.000000000000e+00       3.535482318040e-14       2.439227046561e-15      -4.700768346619e-16 
  608       2.908254317772e-10       2.995747077379e-12       4.076243067979e-12       0.000000000000e+00       3.514432546911e-14       2.472345042049e-15      -4.758143451329e-16 
  609       2.895730850812e-10       3.037953318634e-12       4.018368011614e-12       0.000000000000e+00       3.493535047828e-14       2.505554646010e-15      -4.814492860461e-16 
  610       2.883250336584e-10       3.080179854705e-12       3.955822387490e-12       0.000000000000e+00       3.472789248751e-14       2.538847602014e-15      -4.869823331275e-16 
  611       2.870817556394e-10       3.122412530423e-12       3.888641890068e-12       0.000000000000e+00       3.452194543339e-14       2.572215548413e-15      -4.924141829318e-16 
  612       2.858437342178e-10       3.164637018567e-12       3.816863104276e-12       0.000000000000e+00       3.431750290765e-14       2.605650017925e-15      -4.977455529454e-16 
  613       2.846114576683e-10       3.206838819187e-12       3.740523509699e-12       0.000000000000e+00       3.411455815532e-14       2.639142437209e-15      -5.029771816892e-16 
  614       2.833854193655e-10       3.249003258932e-12       3.659661484772e-12       0.000000000000e+00       3.391310407281e-14       2.672684126453e-15      -5.081098288210e-16 
  615       2.821661178020e-10       3.291115490370e-12       3.574316310975e-12       0.000000000000e+00       3.371313320609e-14       2.706266298949e-15      -5.131442752388e-16 
  616       2.809540566069e-10       3.333160491317e-12       3.484528177026e-12       0.000000000000e+00       3.351463774883e-14       2.739880060677e-15      -5.180813231831e-16 
  617       2.797497445644e-10       3.375123064161e-12       3.390338183075e-12       0.000000000000e+00       3.331760954049e-14       2.773516409886e-15      -5.229217963398e-16 
  618       2.785536956318e-10       3.416987835183e-12       3.291788344891e-12       0.000000000000e+00       3.312204006451e-14       2.807166236674e-15      -5.276665399430e-16 
  619       2.773664289584e-10       3.458739253886e-12       3.188921598066e-12       0.000000000000e+00       3.292792044642e-14       2.840820322567e-15      -5.323164208778e-16 
  620       2.761884689036e-10       3.500361592316e-12       3.081781802196e-12       0.000000000000e+00       3.273524145197e-14       2.874469340105e-15      -5.368723277831e-16 
  621       2.750203450554e-10       3.541838944388e-12       2.970413745085e-12       0.000000000000e+00       3.254399348529e-14       2.908103852418e-15      -5.413351711540e-16 
  622       2.738625922488e-10       3.583155225214e-12       2.854863146930e-12       0.000000000000e+00       3.235416658700e-14       2.941714312811e-15      -5.457058834452e-16 
  623       2.727157505842e-10       3.624294170420e-12       2.735176664518e-12       0.000000000000e+00       3.216575043237e-14       2.975291064340e-15      -5.499854191729e-16 
  624       2.715803654461e-10       3.665239335477e-12       2.611401895418e-12       0.000000000000e+00       3.197873432943e-14       3.008824339397e-15      -5.541747550186e-16 
  625       2.704569875208e-10       3.705974095024e-12       2.483587382177e-12       0.000000000000e+00       3.179310721714e-14       3.042304259292e-15      -5.582748899308e-16 
  626       2.693461728158e-10       3.746481642191e-12       2.351782616508e-12       0.000000000000e+00       3.160885766349e-14       3.075720833828e-15      -5.622868452287e-16 
  627       2.682484826773e-10       3.786744987924e-12       2.216038043486e-12       0.000000000000e+00       3.142597386366e-14       3.109063960887e-15      -5.662116647042e-16 
  628       2.671644838091e-10       3.826746960313e-12       2.076405065742e-12       0.000000000000e+00       3.124444363815e-14       3.142323426012e-15      -5.700504147252e-16 
  629       2.660947482911e-10       3.866470203912e-12       1.932936047654e-12       0.000000000000e+00       3.106425443093e-14       3.175488901981e-15      -5.738041843380e-16 
  630       2.650398535973e-10       3.905897179063e-12       1.785684319543e-12       0.000000000000e+00       3.088539330754e-14       3.208549948396e-15      -5.774740853702e-16 
  631       2.640003826146e-10       3.945010161228e-12       1.634704181861e-12       0.000000000000e+00       3.070784695327e-14       3.241496011259e-15      -5.810612525338e-16 
  632       2.629769236610e-10       3.983791240304e-12       1.480050909391e-12       0.000000000000e+00       3.053160167125e-14       3.274316422554e-15      -5.845668435271e-16 
  633       2.619700705042e-10       4.022222319954e-12       1.321780755433e-12       0.000000000000e+00       3.035664338064e-14       3.307000399828e-15      -5.879920391384e-16 
  634       2.609804223796e-10       4.060285116931e-12       1.159950956004e-12       0.000000000000e+00       3.018295761472e-14       3.339537045774e-15      -5.913380433482e-16 
  635       2.600085840094e-10       4.097961160400e-12       9.946197340246e-13       0.000000000000e+00       3.001052951905e-14       3.371915347807e-15      -5.946060834321e-16 
  636       2.590551656204e-10       4.135231791262e-12       8.258463035176e-13       0.000000000000e+00       2.983934384959e-14       3.404124177652e-15      -5.977974100636e-16 
  637       2.581207829627e-10       4.172078161483e-12       6.536908737976e-13       0.000000000000e+00       2.966938497088e-14       3.436152290917e-15      -6.009132974167e-16 
  638       2.572060573280e-10       4.208481233416e-12       4.782146536657e-13       0.000000000000e+00       2.950063685410e-14       3.467988326680e-15      -6.039550432691e-16 
  639       2.563116155682e-10       4.244421779124e-12       2.994798556019e-13       0.000000000000e+00       2.933308307529e-14       3.499620807068e-15      -6.069239691043e-16 
  640       2.554380901136e-10       4.279880379707e-12       1.175496999587e-13       0.000000000000e+00       2.916670681340e-14       3.531038136837e-15      -6.098214202149e-16 
  641       2.545861189913e-10       4.314837424626e-12      -6.751158084579e-14       0.000000000000e+00       2.900149084852e-14       3.562228602953e-15      -6.126487658051e-16 
  642       2.537563458439e-10       4.349273111027e-12      -2.556387381352e-13       0.000000000000e+00       2.883741755994e-14       3.593180374176e-15      -6.154073990936e-16 
  643       2.529494199477e-10       4.383167443066e-12      -4.467655027813e-13       0.000000000000e+00       2.867446892431e-14       3.623881500637e-15      -6.180987374162e-16 
  644       2.521659073039e-10       4.416502345463e-12      -6.408229165393e-13       0.000000000000e+00       2.851262907749e-14       3.654321801596e-15      -6.207238197334e-16 
  645       2.514060216657e-10       4.449268058044e-12      -8.377342930863e-13       0.000000000000e+00       2.835189206735e-14       3.684498576469e-15      -6.232820889442e-16 
  646       2.506698874608e-10       4.481456884574e-12      -1.037420134659e-12       0.000000000000e+00       2.819225427274e-14       3.714411022213e-15      -6.257725822190e-16 
  647       2.499576281604e-10       4.513061091564e-12      -1.239799781536e-12       0.000000000000e+00       2.803371185451e-14       3.744058356979e-15      -6.281943310864e-16 
  648       2.492693662713e-10       4.544072908205e-12      -1.444791407365e-12       0.000000000000e+00       2.787626075442e-14       3.773439820240e-15      -6.305463614198e-16 
  649       2.486052233295e-10       4.574484526306e-12      -1.652312014488e-12       0.000000000000e+00       2.771989669402e-14       3.802554672914e-15      -6.328276934239e-16 
  650       2.479653198923e-10       4.604288100227e-12      -1.862277429268e-12       0.000000000000e+00       2.756461517353e-14       3.831402197491e-15      -6.350373416208e-16 
  651       2.473497755310e-10       4.633475746813e-12      -2.074602297416e-12       0.000000000000e+00       2.741041147068e-14       3.859981698161e-15      -6.371743148368e-16 
